gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0022400408,35,PT08M22.00S,1,1610612747,LAL,1631108,Christie,M. Christie,-183,182,26,Missed,1,,,0,v,MISS Christie 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,26
0022400408,36,PT08M18.00S,1,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,Green REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,27
0022400408,37,PT08M13.00S,1,1610612744,GSW,203471,Schröder,D. Schröder,-183,201,27,Made,1,8,4,12,h,Schroder 27' 3PT Jump Shot (6 PTS) (Green 2 AST),Made Shot,Jump Shot,1,3,28
0022400408,39,PT07M59.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,-97,235,25,Missed,1,,,0,v,MISS Reaves 25' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,29
0022400408,40,PT07M55.00S,1,1610612744,GSW,1631218,Jackson-Davis,T. Jackson-Davis,0,0,0,,0,,,0,h,Jackson-Davis REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,30
0022400408,41,PT07M47.00S,1,1610612744,GSW,1631218,Jackson-Davis,T. Jackson-Davis,0,0,0,,0,,,0,h,Jackson-Davis Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,31
0022400408,41,PT07M47.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves STEAL (1 STL),,,1,0,32
0022400408,43,PT07M43.00S,1,1610612744,GSW,203471,Schröder,D. Schröder,0,0,0,,0,,,0,h,Schroder P.FOUL (P1.T1) (J.Van Duyne),Foul,Personal,1,0,33
0022400408,45,PT07M33.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura Out of Bounds - Bad Pass Turnover Turnover (P1.T1),Turnover,Out of Bounds - Bad Pass Turnover,1,0,34
0022400408,46,PT07M11.00S,1,1610612744,GSW,203952,Wiggins,A. Wiggins,4,62,6,Made,1,10,4,14,h,Wiggins 6' Layup (2 PTS) (Jackson-Davis 2 AST),Made Shot,Layup Shot,1,2,35
0022400408,48,PT07M00.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,83,44,9,Missed,1,,,0,v,MISS Reaves 9' Driving Layup,Missed Shot,Driving Layup Shot,1,2,36
0022400408,49,PT06M56.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,37
0022400408,50,PT06M56.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,Missed,1,,,0,v,MISS Davis Tip Layup Shot,Missed Shot,Tip Layup Shot,1,2,38
0022400408,51,PT06M55.00S,1,1610612744,GSW,201939,Curry,S. Curry,0,0,0,,0,,,0,h,Curry REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,39
0022400408,52,PT06M48.00S,1,1610612744,GSW,203110,Green,D. Green,-223,15,0,Missed,1,,,0,h,MISS Green 3PT Jump Shot,Missed Shot,Jump Shot,1,3,40
0022400408,53,PT06M46.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,v,L. James REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,41
0022400408,54,PT06M37.00S,1,1610612747,LAL,2544,James,L. James,-26,15,3,Made,1,10,6,16,v,L. James 3' Driving Dunk (6 PTS),Made Shot,Driving Dunk Shot,1,2,42
0022400408,55,PT06M25.00S,1,1610612744,GSW,201939,Curry,S. Curry,6,52,5,Missed,1,,,0,h,MISS Curry 5' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1,2,43
0022400408,56,PT06M23.00S,1,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,44
0022400408,57,PT06M16.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,-229,20,0,Made,1,10,9,19,v,Hachimura 3PT Running Jump Shot (3 PTS) (L. James 1 AST),Made Shot,Running Jump Shot,1,3,45
0022400408,59,PT05M52.00S,1,1610612744,GSW,201939,Curry,S. Curry,0,0,0,,0,,,0,h,Curry Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1,0,46
0022400408,59,PT05M52.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,Davis STEAL (1 STL),,,1,0,47
0022400408,61,PT05M48.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,54,15,6,Missed,1,,,0,v,MISS Reaves 6' Running Layup,Missed Shot,Running Layup Shot,1,2,48
0022400408,61,PT05M48.00S,1,1610612744,GSW,203952,Wiggins,A. Wiggins,0,0,0,,0,,,0,h,Wiggins BLOCK (1 BLK),,,1,2,49
0022400408,63,PT05M47.00S,1,0,,1610612744,,,0,0,0,,0,,,0,h,WARRIORS Rebound,Rebound,Unknown,0,0,50
0022400408,65,PT05M47.00S,1,0,,1610612744,,,0,0,0,,0,,,0,h,WARRIORS Timeout: Regular (Full 1 Short 0),Timeout,Regular,0,0,51
0022400408,66,PT05M47.00S,1,1610612744,GSW,203471,Schröder,D. Schröder,0,0,0,,0,,,0,h,SUB: Hield FOR Schroder,Substitution,,0,0,52
0022400408,67,PT05M47.00S,1,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,v,SUB: Vincent FOR L. James,Substitution,,0,0,53
0022400408,70,PT05M31.00S,1,1610612744,GSW,203952,Wiggins,A. Wiggins,105,252,27,Made,1,13,9,22,h,Wiggins 27' 3PT Jump Shot (5 PTS) (Green 3 AST),Made Shot,Jump Shot,1,3,54
0022400408,72,PT05M04.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,104,109,15,Missed,1,,,0,v,MISS Reaves 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,55
0022400408,73,PT05M01.00S,1,1610612744,GSW,1631218,Jackson-Davis,T. Jackson-Davis,0,0,0,,0,,,0,h,Jackson-Davis REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,56
0022400408,74,PT04M55.00S,1,1610612744,GSW,201939,Curry,S. Curry,136,231,27,Made,1,16,9,25,h,Curry 27' 3PT Pullup Jump Shot (5 PTS) (Green 4 AST),Made Shot,Pullup Jump shot,1,3,57
0022400408,76,PT04M48.00S,1,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0,0,58
0022400408,77,PT04M48.00S,1,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,SUB: Looney FOR Green,Substitution,,0,0,59
0022400408,78,PT04M48.00S,1,1610612744,GSW,1631218,Jackson-Davis,T. Jackson-Davis,0,0,0,,0,,,0,h,SUB: Kuminga FOR Jackson-Davis,Substitution,,0,0,60
0022400408,79,PT04M48.00S,1,1610612747,LAL,203076,Davis,A. Davis,0,0,0,,0,,,0,v,SUB: Knecht FOR Davis,Substitution,,0,0,61
0022400408,80,PT04M48.00S,1,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,SUB: Reddish FOR Christie,Substitution,,0,0,62
0022400408,87,PT04M32.00S,1,1610612747,LAL,1629629,Reddish,C. Reddish,53,79,10,Made,1,16,11,27,v,Reddish 10' Floating Jump Shot (2 PTS) (Reaves 2 AST),Made Shot,Floating Jump shot,1,2,63
0022400408,89,PT04M14.00S,1,1610612744,GSW,203952,Wiggins,A. Wiggins,-9,26,3,Made,1,18,11,29,h,Wiggins 3' Cutting Layup Shot (7 PTS) (Curry 1 AST),Made Shot,Cutting Layup Shot,1,2,64
0022400408,91,PT04M04.00S,1,1610612747,LAL,1642261,Knecht,D. Knecht,9,34,4,Made,1,18,13,31,v,Knecht 4' Driving Finger Roll Layup (2 PTS) (Reaves 3 AST),Made Shot,Driving Finger Roll Layup Shot,1,2,65
0022400408,93,PT03M57.00S,1,1610612744,GSW,1627741,Hield,B. Hield,156,211,26,Missed,1,,,0,h,MISS Hield 26' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,66
0022400408,94,PT03M57.00S,1,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,Vincent REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,67
0022400408,95,PT03M45.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,9,16,2,Made,1,18,15,33,v,Reaves 2' Finger Roll Layup (2 PTS),Made Shot,Finger Roll Layup Shot,1,2,68
0022400408,96,PT03M32.00S,1,1610612744,GSW,1627741,Hield,B. Hield,-28,13,3,Made,1,20,15,35,h,Hield 3' Finger Roll Layup (2 PTS) (Curry 2 AST),Made Shot,Finger Roll Layup Shot,1,2,69
0022400408,97,PT03M22.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,-147,216,26,Missed,1,,,0,v,MISS Hachimura 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,70
0022400408,98,PT03M22.00S,1,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,Knecht REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,71
0022400408,100,PT03M12.00S,1,1610612747,LAL,1642261,Knecht,D. Knecht,189,198,27,Missed,1,,,0,v,MISS Knecht 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,72
0022400408,101,PT03M10.00S,1,1610612744,GSW,1630228,Kuminga,J. Kuminga,0,0,0,,0,,,0,h,Kuminga REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,73
0022400408,102,PT02M57.00S,1,1610612744,GSW,203952,Wiggins,A. Wiggins,-151,228,27,Made,1,23,15,38,h,Wiggins 27' 3PT Pullup Jump Shot (10 PTS) (Looney 1 AST),Made Shot,Pullup Jump shot,1,3,74
0022400408,104,PT02M48.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,208,184,28,Made,1,23,18,41,v,Reaves 28' 3PT Pullup Jump Shot (5 PTS),Made Shot,Pullup Jump shot,1,3,75
0022400408,105,PT02M26.00S,1,1610612744,GSW,1627741,Hield,B. Hield,0,0,0,,0,,,0,h,Hield OFF.Foul (P1) (J.Butler),Foul,Offensive,1,0,76
0022400408,107,PT02M26.00S,1,1610612744,GSW,1627741,Hield,B. Hield,0,0,0,,0,,,0,h,Hield Offensive Foul Turnover (P1.T3),Turnover,Offensive Foul Turnover,1,0,77
0022400408,108,PT02M26.00S,1,1610612744,GSW,203952,Wiggins,A. Wiggins,0,0,0,,0,,,0,h,SUB: Podziemski FOR Wiggins,Substitution,,0,0,78
0022400408,109,PT02M26.00S,1,1610612744,GSW,201939,Curry,S. Curry,0,0,0,,0,,,0,h,SUB: Schroder FOR Curry,Substitution,,0,0,79
0022400408,110,PT02M26.00S,1,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,SUB: L. James FOR Reaves,Substitution,,0,0,80
0022400408,111,PT02M26.00S,1,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,SUB: Koloko FOR Hachimura,Substitution,,0,0,81
0022400408,116,PT02M01.00S,1,1610612747,LAL,2544,James,L. James,-43,55,7,Made,1,23,20,43,v,L. James 7' Driving Floating Jump Shot (8 PTS) (Vincent 1 AST),Made Shot,Driving Floating Jump Shot,1,2,82
0022400408,118,PT01M42.00S,1,1610612744,GSW,203471,Schröder,D. Schröder,132,230,27,Missed,1,,,0,h,MISS Schroder 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,83
0022400408,119,PT01M39.00S,1,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,Koloko REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,84
0022400408,120,PT01M29.00S,1,1610612747,LAL,2544,James,L. James,0,55,6,Missed,1,,,0,v,MISS L. James 6' Turnaround Jump Shot,Missed Shot,Turnaround Jump Shot,1,2,85
0022400408,121,PT01M26.00S,1,1610612744,GSW,1641764,Podziemski,B. Podziemski,0,0,0,,0,,,0,h,Podziemski REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,86
0022400408,122,PT01M22.00S,1,1610612744,GSW,1627741,Hield,B. Hield,-233,58,24,Missed,1,,,0,h,MISS Hield 24' 3PT Running Jump Shot,Missed Shot,Running Jump Shot,1,3,87
0022400408,123,PT01M20.00S,1,0,,1610612744,,,0,0,0,,0,,,0,h,WARRIORS Rebound,Rebound,Unknown,1,0,88
0022400408,125,PT01M11.00S,1,1610612744,GSW,1630228,Kuminga,J. Kuminga,140,232,27,Missed,1,,,0,h,MISS Kuminga 27' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,89
0022400408,126,PT01M06.00S,1,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,Koloko REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,90
0022400408,127,PT00M59.60S,1,1610612747,LAL,1629216,Vincent,G. Vincent,-205,163,26,Missed,1,,,0,v,MISS Vincent 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,91
0022400408,128,PT00M57.50S,1,1610612744,GSW,1630228,Kuminga,J. Kuminga,0,0,0,,0,,,0,h,Kuminga REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,92
0022400408,129,PT00M49.50S,1,1610612744,GSW,203471,Schröder,D. Schröder,126,7,13,Missed,1,,,0,h,MISS Schroder 13' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,93
0022400408,130,PT00M49.50S,1,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,Vincent REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,94
0022400408,131,PT00M29.30S,1,1610612747,LAL,2544,James,L. James,-25,43,5,Missed,1,,,0,v,MISS L. James 5' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1,2,95
0022400408,132,PT00M26.60S,1,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,Koloko REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,96
0022400408,133,PT00M24.70S,1,1610612747,LAL,1642261,Knecht,D. Knecht,-234,-17,0,Made,1,23,23,46,v,Knecht 3PT Jump Shot (5 PTS) (Reddish 1 AST),Made Shot,Jump Shot,1,3,97
0022400408,135,PT00M00.60S,1,1610612744,GSW,203471,Schröder,D. Schröder,-121,279,30,Missed,1,,,0,h,MISS Schroder 30' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,98
0022400408,135,PT00M00.60S,1,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,Knecht BLOCK (1 BLK),,,1,3,99
0022400408,137,PT00M00.10S,1,0,,1610612744,,,0,0,0,,0,,,0,h,WARRIORS Rebound,Rebound,Unknown,0,0,100
0022400408,138,PT00M00.00S,1,0,,0,,,0,0,0,,0,23,23,46,,End of 1st Period (8:30 PM EST),period,end,1,0,101
0022400408,145,PT12M00.00S,2,0,,0,,,0,0,0,,0,23,23,46,,Start of 2nd Period (8:34 PM EST),period,start,0,0,102
0022400408,146,PT11M48.00S,2,1610612744,GSW,1627780,Payton II,G. Payton II,2,34,3,Made,1,25,23,48,h,Payton II 3' Cutting Dunk Shot (2 PTS) (Curry 3 AST),Made Shot,Cutting Dunk Shot,1,2,103
0022400408,148,PT11M26.00S,2,1610612747,LAL,1629629,Reddish,C. Reddish,-6,255,26,Missed,1,,,0,v,MISS Reddish 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,104
0022400408,149,PT11M23.00S,2,0,,1610612744,,,0,0,0,,0,,,0,h,WARRIORS Rebound,Rebound,Unknown,0,0,105
0022400408,151,PT11M06.00S,2,1610612744,GSW,201939,Curry,S. Curry,-4,288,29,Missed,1,,,0,h,MISS Curry 29' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,106
0022400408,152,PT11M02.00S,2,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,Green REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,107
0022400408,153,PT10M59.00S,2,1610612744,GSW,201939,Curry,S. Curry,-169,204,26,Made,1,28,23,51,h,Curry 26' 3PT Jump Shot (8 PTS) (Podziemski 1 AST),Made Shot,Jump Shot,1,3,108
0022400408,155,PT10M42.00S,2,1610612747,LAL,2544,James,L. James,174,218,28,Made,1,28,26,54,v,L. James 28' 3PT Jump Shot (11 PTS) (Knecht 1 AST),Made Shot,Jump Shot,1,3,109
0022400408,157,PT10M23.00S,2,1610612744,GSW,201939,Curry,S. Curry,161,210,26,Missed,1,,,0,h,MISS Curry 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,110
0022400408,158,PT10M21.00S,2,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,Knecht REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,111
0022400408,159,PT10M10.00S,2,1610612747,LAL,2544,James,L. James,-22,36,4,Missed,1,,,0,v,MISS L. James 4' Driving Layup,Missed Shot,Driving Layup Shot,1,2,112
0022400408,159,PT10M10.00S,2,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,Green BLOCK (1 BLK),,,1,2,113
0022400408,161,PT10M07.00S,2,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,Koloko REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,114
0022400408,162,PT10M05.00S,2,1610612747,LAL,1631132,Koloko,C. Koloko,9,57,6,Made,1,28,28,56,v,Koloko 6' Turnaround Hook Shot (2 PTS),Made Shot,Turnaround Hook Shot,1,2,115
0022400408,163,PT09M52.00S,2,1610612744,GSW,201939,Curry,S. Curry,0,0,0,,0,,,0,h,Curry Bad Pass Turnover (P2.T4),Turnover,Bad Pass,1,0,116
0022400408,163,PT09M52.00S,2,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,v,L. James STEAL (1 STL),,,1,0,117
0022400408,165,PT09M38.00S,2,1610612744,GSW,1627780,Payton II,G. Payton II,0,0,0,,0,,,0,h,Payton II S.FOUL (P1.T1) (J.Van Duyne),Foul,Shooting,1,0,118
0022400408,167,PT09M38.00S,2,1610612747,LAL,2544,James,L. James,0,0,0,,0,28,29,57,v,L. James Free Throw 1 of 2 (12 PTS),Free Throw,Free Throw 1 of 2,1,0,119
0022400408,168,PT09M38.00S,2,1610612747,LAL,1629629,Reddish,C. Reddish,0,0,0,,0,,,0,v,SUB: Hachimura FOR Reddish,Substitution,,0,0,120
0022400408,169,PT09M38.00S,2,1610612747,LAL,1631132,Koloko,C. Koloko,0,0,0,,0,,,0,v,SUB: Christie FOR Koloko,Substitution,,0,0,121
0022400408,172,PT09M38.00S,2,1610612747,LAL,2544,James,L. James,0,0,0,,0,28,30,58,v,L. James Free Throw 2 of 2 (13 PTS),Free Throw,Free Throw 2 of 2,1,0,122
0022400408,173,PT09M26.00S,2,1610612744,GSW,1630228,Kuminga,J. Kuminga,9,37,4,Made,1,30,30,60,h,Kuminga 4' Driving Dunk (2 PTS),Made Shot,Driving Dunk Shot,1,2,123
0022400408,174,PT09M25.00S,2,0,,1610612744,,,0,0,0,,0,,,0,h,WARRIORS Violation: Delay of game Violation,Violation,Delay Of Game,0,0,124
0022400408,175,PT09M07.00S,2,1610612747,LAL,1631108,Christie,M. Christie,-195,157,25,Missed,1,,,0,v,MISS Christie 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,125
0022400408,176,PT09M03.00S,2,1610612744,GSW,1630228,Kuminga,J. Kuminga,0,0,0,,0,,,0,h,Kuminga REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,126
0022400408,178,PT08M57.00S,2,1610612744,GSW,1630228,Kuminga,J. Kuminga,-37,83,9,Missed,1,,,0,h,MISS Kuminga 9' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,127
0022400408,179,PT08M55.00S,2,1610612747,LAL,1631108,Christie,M. Christie,0,0,0,,0,,,0,v,Christie REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,128
0022400408,180,PT08M51.00S,2,1610612747,LAL,1642261,Knecht,D. Knecht,37,6,4,Made,1,30,32,62,v,Knecht 4' Running Layup (7 PTS) (L. James 2 AST),Made Shot,Running Layup Shot,1,2,129
0022400408,182,PT08M40.00S,2,1610612744,GSW,201939,Curry,S. Curry,-140,259,29,Missed,1,,,0,h,MISS Curry 29' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,130
0022400408,183,PT08M40.00S,2,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,131
0022400408,184,PT08M29.00S,2,1610612747,LAL,1629060,Hachimura,R. Hachimura,-132,229,26,Made,1,30,35,65,v,Hachimura 26' 3PT Jump Shot (6 PTS) (L. James 3 AST),Made Shot,Jump Shot,1,3,132
0022400408,186,PT08M16.00S,2,1610612744,GSW,203110,Green,D. Green,-43,256,26,Missed,1,,,0,h,MISS Green 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,133
0022400408,187,PT08M15.00S,2,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Rebound,Rebound,Unknown,0,0,134
0022400408,189,PT08M04.00S,2,1610612747,LAL,1631108,Christie,M. Christie,-40,48,6,Missed,1,,,0,v,MISS Christie 6' Driving Layup,Missed Shot,Driving Layup Shot,1,2,135
0022400408,189,PT08M04.00S,2,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,Green BLOCK (2 BLK),,,1,2,136
0022400408,191,PT08M03.00S,2,0,,1610612747,,,0,0,0,,0,,,0,v,Lakers Rebound,Rebound,Unknown,0,0,137
0022400408,193,PT08M03.00S,2,1610612744,GSW,1641764,Podziemski,B. Podziemski,0,0,0,,0,,,0,h,SUB: Schroder FOR Podziemski,Substitution,,0,0,138
0022400408,194,PT08M03.00S,2,1610612744,GSW,201939,Curry,S. Curry,0,0,0,,0,,,0,h,SUB: Wiggins FOR Curry,Substitution,,0,0,139
0022400408,197,PT08M01.00S,2,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,Green S.FOUL (P1.T2) (J.Butler),Foul,Shooting,1,0,140
0022400408,199,PT08M01.00S,2,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,30,36,66,v,Knecht Free Throw 1 of 2 (8 PTS),Free Throw,Free Throw 1 of 2,1,0,141
0022400408,200,PT08M01.00S,2,1610612744,GSW,1627780,Payton II,G. Payton II,0,0,0,,0,,,0,h,SUB: Hield FOR Payton II,Substitution,,0,0,142
0022400408,202,PT08M01.00S,2,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,30,37,67,v,Knecht Free Throw 2 of 2 (9 PTS),Free Throw,Free Throw 2 of 2,1,0,143
0022400408,203,PT07M46.00S,2,1610612744,GSW,1630228,Kuminga,J. Kuminga,-98,257,28,Missed,1,,,0,h,MISS Kuminga 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,144
0022400408,204,PT07M43.00S,2,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,Knecht REBOUND (Off:1 Def:2),Rebound,Unknown,1,0,145
0022400408,205,PT07M37.00S,2,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,Green P.FOUL (P2.T3) (S.Foster),Foul,Personal,1,0,146
0022400408,207,PT07M24.00S,2,1610612747,LAL,1629216,Vincent,G. Vincent,-232,-12,0,Missed,1,,,0,v,MISS Vincent 3PT Jump Shot,Missed Shot,Jump Shot,1,3,147
0022400408,208,PT07M21.00S,2,1610612744,GSW,1630228,Kuminga,J. Kuminga,0,0,0,,0,,,0,h,Kuminga REBOUND (Off:0 Def:4),Rebound,Unknown,1,0,148
0022400408,209,PT07M14.00S,2,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura P.FOUL (P1.T1) (J.Van Duyne),Foul,Personal,1,0,149
0022400408,211,PT07M14.00S,2,1610612744,GSW,203110,Green,D. Green,0,0,0,,0,,,0,h,SUB: Jackson-Davis FOR Green,Substitution,,0,0,150
0022400408,212,PT07M14.00S,2,1610612747,LAL,2544,James,L. James,0,0,0,,0,,,0,v,SUB: Reaves FOR L. James,Substitution,,0,0,151
0022400408,215,PT07M03.00S,2,1610612744,GSW,203952,Wiggins,A. Wiggins,-130,239,27,Missed,1,,,0,h,MISS Wiggins 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,3,152
0022400408,216,PT07M01.00S,2,1610612747,LAL,1630559,Reaves,A. Reaves,0,0,0,,0,,,0,v,Reaves REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,153
0022400408,217,PT06M54.00S,2,1610612747,LAL,1642261,Knecht,D. Knecht,-25,27,4,Made,1,30,39,69,v,Knecht 4' Driving Layup (11 PTS) (Reaves 4 AST),Made Shot,Driving Layup Shot,1,2,154
0022400408,219,PT06M54.00S,2,0,,1610612744,,,0,0,0,,0,,,0,h,WARRIORS Timeout: Regular (Full 2 Short 0),Timeout,Regular,0,0,155
0022400408,221,PT06M54.00S,2,1610612747,LAL,1629216,Vincent,G. Vincent,0,0,0,,0,,,0,v,SUB: Reddish FOR Vincent,Substitution,,0,0,156
0022400408,224,PT06M54.00S,2,1610612744,GSW,1630228,Kuminga,J. Kuminga,0,0,0,,0,,,0,h,SUB: Podziemski FOR Kuminga,Substitution,,0,0,157
0022400408,225,PT06M41.00S,2,1610612744,GSW,203952,Wiggins,A. Wiggins,23,17,3,Made,1,32,39,71,h,Wiggins 3' Driving Layup (12 PTS) (Schroder 1 AST),Made Shot,Driving Layup Shot,1,2,158
0022400408,226,PT06M22.00S,2,1610612747,LAL,1642261,Knecht,D. Knecht,-234,-15,0,Missed,1,,,0,v,MISS Knecht 3PT Jump Shot,Missed Shot,Jump Shot,1,3,159
0022400408,227,PT06M19.00S,2,1610612747,LAL,1642261,Knecht,D. Knecht,0,0,0,,0,,,0,v,Knecht REBOUND (Off:2 Def:2),Rebound,Unknown,1,0,160
0022400408,228,PT06M14.00S,2,1610612747,LAL,1631108,Christie,M. Christie,18,52,6,Made,1,32,41,73,v,Christie 6' Driving Layup (2 PTS),Made Shot,Driving Layup Shot,1,2,161
0022400408,229,PT05M55.00S,2,1610612744,GSW,1641764,Podziemski,B. Podziemski,-18,74,8,Missed,1,,,0,h,MISS Podziemski 8' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1,2,162
0022400408,230,PT05M55.00S,2,1610612744,GSW,1631218,Jackson-Davis,T. Jackson-Davis,0,0,0,,0,,,0,h,Jackson-Davis REBOUND (Off:1 Def:3),Rebound,Unknown,1,0,163
0022400408,231,PT05M55.00S,2,1610612744,GSW,1631218,Jackson-Davis,T. Jackson-Davis,10,15,2,Made,1,34,41,75,h,Jackson-Davis 2' Putback Layup (2 PTS),Made Shot,Putback Layup Shot,1,2,164
0022400408,233,PT05M55.00S,2,1610612747,LAL,1629060,Hachimura,R. Hachimura,0,0,0,,0,,,0,v,Hachimura S.FOUL (P2.T2) (J.Butler),Foul,Shooting,1,0,165
0022400408,235,PT05M55.00S,2,1610612744,GSW,1631218,Jackson-Davis,T. Jackson-Davis,0,0,0,,0,35,41,76,h,Jackson-Davis Free Throw 1 of 1 (3 PTS),Free Throw,Free Throw 1 of 1,1,0,166
0022400408,236,PT05M37.00S,2,1610612747,LAL,1629060,Hachimura,R. Hachimura,94,183,21,Missed,1,,,0,v,MISS Hachimura 21' Jump Shot,Missed Shot,Jump Shot,1,2,167
